Some males where  born in hot tempture same as females. It goes back and forth to say the heat affects the gender, if you say that  the hotter sand has females you would probly wrong  next time some males where born in high tempture  thats why its probly false.	1
because all female turtles lay their eggs on the beach and then she leaves them	0
because for some reason the heat makes the gender different and the turtles know this so they place their eggs in different places accordingly.	0
wel the data proves the fact true in the evidence because the higher temp the life cycle proceeded quicker	1
In the chart to the right in the outside with the crysalis is almost the exact same outiside with a catipillar	0
if the caterpillar is in the cold weather wean it is in a chrysalis it would slow it down the save its energy.	0
as the temprature ranged from 57-62 the catarrpillars turned into stage 3 crysiless depending on the location this could be caused by humidity outside or inside but as it got warmer they changed mostly on the warmer side inside and a little cooler outside again probably from humidity	1
It was warm and it grew and it was cold and it grew the same time.	0
because most of the time there are male and female sometimes there are just female and sometimes the a just males because male need to be colder to the ground or the won't be a male they will then be a female. female need to be warmer than the males if there to cold they will most likely to be a male	1
i think its false because it said that they hatch in the sand and go find safety in the sea they don't  say anything about having a special temature.	0
because at temperatures higher than 60 the caterpiller would be in a chrysalis and any lower it was still a caterpiller.	1
it keeps the eggs warm\n	0
maybe it is because of  partly true/ partly False	0
sometimes the female leatherbacks are born around 84 degrees to 87 degrees.\n	1
I think it is not eftine becaues it do not say that it is	0
Usually, a caterpillar needs its time to hatch into a butterfly. That's why\nthey try to find the best place in a warm and slightly cold place like California and Mexico. If you don't know. On Day 11 the Chrysalis did not hatch faster or slower. It usually stays outside more than inside	0
I think it is true because different habitats can have an effect on stuff like the food there. not the right food can affect its life stages life, for example, it could be late on becoming a butterfly or like it could be a caterpillar for longer than it should	0
It says the sand temperature affects whether leatherback eggs hatch as male or female, but scientists figure out when they hatched.	0
because it said it in the reading	0
I think its partly true/ partly false because in some parts it's colder than the warm temperature and it still said chrysalis.	1
I think that the temperature efaces the cycle cus of the  temp difference of the caterpillar and the chrysalis	0
All of the facts that were included in this text had great details. I think temperature does effect how fast the monarchs go through their life cycle. I think this because if they get to cold when they are in their chrysalis they can freeze on the inside and not grow. Also, if it is too hot for the caterpillar in it's chrysalis it would probably kill them and cause them to not grow anymore.	0
Partly false because I assorted the data table by temperature and some temperatures were the same but they had a different gender. Partly true because from 80-84 they were mostly only male turtles and just a few female turtles. Through 85-88 there was only female turtles.	0
After 11 days there were more chrysalises when it was warmer and more caterpillars as it got colder. So warmer temps make the monarch butterfly's life cycle go faster.	1
I think the sand temperature affects whether leatherback eggs hatch as a male or a female. I think that because on the data the warmest sand had mostly females and the cooler the sand got the more males there was. The warmest sand a male was hatched in was 85.19. The coolest a female egg hatched was 84.20. That is why sand temperature affects whether leatherback eggs are female or male.	1
most shows that the tep is difrent but they still grow the samw	0
I think that the  sand tempechure WONT change wether  a sea tuttle haches a boy or girl. Becauls i looked at the data tabelle and saw that mostly  regardles of the  temechure ita an even chance.	0
I think sand temperature affects leatherbacks so they hatch as male or female. Temperature from as low as 84.20 to as hi as 88.08. Males are as low as 80.60 and as hi as 85.19.	
I think sand temperature affects leatherbacks so they hatch as male or female. Temperature from as low as 84.20 to as hi as 88.08. Males are as low as 80.60 and as hi as 85.19.	
I think it's true because, I think that when it's hot the chrysalis is more likly to be wanting to get out of the chrysalis. The butter fly could also be wanting to dry it's wings on the sun ( because it's hot.)	0
If you put the temperature from lowest to highest and look at the male/  female collem, the low temperature is female, and the male is in the high temperature.	0
I think the temperature affects the monarch butterfly because when i changed the temperature to highest to lowest i saw that in the 60s i saw that they were all mostly chrysalis and when the the temperature is lower they are caterpiler.	
I think the temperature affects the monarch butterfly because when i changed the temperature to highest to lowest i saw that in the 60s i saw that they were all mostly chrysalis and when the the temperature is lower they are caterpiler.	
some of the chrysalis are at the 56 degree mark but most of them are from 60 to	
some of the chrysalis are at the 56 degree mark but most of them are from 60 to	
some caterpiller's and chrysalis live in the same location and some are growing faster than others	0
I looked at the chart and saw a female and male turtle that live in different places but same temputure	0
I think the claim is true because the graph shows that the highest temperature shows that the catupiler is in its chrysalis the coldest temperature the butterfly was still a catipiller.	1
the males are at the bottom and some in the middle, the females are at the top there are three in the middle. Also it said in the beginning that the temperature determines if they are male or female.	1
When I was looking at the evidince, I noticed that all of the males were in sand of the temperature 85.19, and lower. all of the females were born at the temperature of 84.20 and higher. So to conclude the males are born at colder temperatures, and the females were born at slightly warmer temperatures.	1
I found that the butterflies grow more in warmer weather.   The butterflies in 54 degrees were still in the caterpillar stage.  But in the 62 degree range they were in the chrysalis stage.  That shows they grew more.	1
The data shows that in higher temperatures females are normally hatched.  In lower temperatures male are normally hatched.	1
sample ones temp is 56.84 and is a catapiller.sample twos temp is 59.54 and is a christallis.	
sample ones temp is 56.84 and is a catapiller.sample twos temp is 59.54 and is a christallis.	
I know the temperature of the monarch butterfly's habitat affects how quickly it goes through its life cycle stages is because when I sort the data by cold to hot and most of the hot temperature was the chrysalis meaning they do better in hot places	1
I think this is false because the temperatures are around the same number in the 80's.	1
I am seeing that the life cycle IS affected by the temp. of their habitat.\nSome evidence that my claim is true is that 60 Degrees *f is when they start turning in to caterpillers but over 60 is chryalises.	1
One reason why I think that is partly true partly false is if that were true then either 1 or 25 would NOT be the same gender as they are because number 1 (85.80) is only .61 hotter than 25 (85.19). I think it is partly true to because the the data shows Females average 85 and a half maybe more and also shows the Males average 84 and a half so that is why I think that it is partly true and partly false.	1
so on my chart i changed it to temp and it shows the colder it is the more likely to become a Caterpillar faster then the hotter places in the hotter places they are still in there chrysalis so it does affect how fast it goes through the life cycle and if i were a butterfly i would want to live in a colder place because i'm impatient.	0
the importent info sayes the tempecher efects the gender.  its right because with my evedence it effects the turtles by gender.it also sayes that the temp efects the turtules in the story.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\ns	0
I think this claim is false because if you see on the data when monarch butterfly's  are inside they can be a caterpillar or a chrysalis. But on the outside it shows that it can be the same as the indoor. Also as you can see lower temperatures and higher temperatures can both be caterpillars or chrysalis's. So I don't believe the temperature affects them or the habitat.	1
I think this claim is partly true and partly false. I think this because if you look at the males most of them have lower temperatures than the females. Most males are 85 to 80 for their temperatures. As you see most females are 85 and up. But some males are higher than 85 and some females are lower than 85. But as you see most females are higher than 85 and most males are lower than 85.	1
Well, when I sorted the data by temperature lowest to highest, I looked at the life cycle stages and first there were a chunk of caterpillar  and then chrysalis  then more caterpillars back and fourth. I think that if the claim was true then all the caterpillars would be together and all the chrysalis would be together.	1
The highest temparatures of sand are normally when females are born. The lowest tempatures are mostly male.	1
the weather makes the monarch slow done if it is to cold out they stay as caterpillars and when it is hot they grow up faster.\n They grow faster if they eat more.\nthey grow slow if it is 61 to 54 farinhite\nmost of theyse are still caterpillars because it is still cold	1
I see that the males mostly hatch in a little colder sand. I also see that the females are mostly born in sand that is a little bit warmer then the males. I think that the fact is partly true because that is not true for some of the turtles.	1
I think it is partly true party false. If you look at the claim it is (the sand temperature affects weather leatherback eggs hatch as male or female.) Then look at the chart male temperature is from 85.19 to 80.60. Then look at female the temperature is from 88.8 to 84.20 so to me it looks like that if there is a higher temperature then there is a female and a lower temperature for a male. But I only think it is partly true partly false because the temperatures 84 and 85 are both in range for them both.	1
I think that it is true because when the temperature is higher there are mostly chrysalis and when it is colder there are more caterpilers.	1
I think it is true because a lot of the low temperatures are males and high is mostly female.	1
I think this claim is true because the caterpillars that were in warmer places have already gone to chrysalis stage. where as the other ones are still in caterpillar stage.	1
I believe that the sand temperature affects whether leatherback eggs hatch as male or female and here's why. because the lower 80s are mostly male the middle temp. 80s are a good mix, and the high 80s are mostly female.	1
If you look at the table you will see that if it is most likely to be warm the turtle will be a female. Because I looked at all of the temperature and the temp is high if it is a female. If the temperature is on the cooler side then that means that the turtle will be a male. All of the temperatures that show males have a lower temperature than the females. And females have a higher temperature than the males. So I think when it is warmer it will be a female and when it is cooler it will be a male.	
If you look at the table you will see that if it is most likely to be warm the turtle will be a female. Because I looked at all of the temperature and the temp is high if it is a female. If the temperature is on the cooler side then that means that the turtle will be a male. All of the temperatures that show males have a lower temperature than the females. And females have a higher temperature than the males. So I think when it is warmer it will be a female and when it is cooler it will be a male.	
i think this claim is true because when the temperature  is warmer most of the butterflies stay inside. When, the temperature is colder most of them stay outside to make there chrysalis.	1
I think it is true because male eggs like the sand cooler then female eggs like the sand .The male eggs like 80 to 85 degrees and female like it 84 to 88 degrees.	1
I think the claim is true because in the information I recently got almost all the lowest are outside of the chrysalis and some off the highest are still inside of the chrysalis so my point is that the higher the temperature the longer your in the chrysalis.	1
I think that claim 1 is true because when the sand gets hot its most likely that a female will hatch. So when it gets colder some of the males will be born so what I am saying is whenever the sand gets hot a female comes out. Whenever the sand is cold and warm a male will come out.	1
I think this claim is true because, when I organized the data by temperature, I saw some patterns. First, when the eggs were in the 54 - 59.36 degree range, they were all caterpillars. Second, when the eggs were in the 59.37 - 60.90 degree range, they were a mixture of caterpillars and chrysalises. Lastly, when the eggs were in the 60.91 - 64 degree range, they were all chrysalises. That is why I think the claim is true. The temperature of a monarch butterfly's habitat does affect how quickly it goes through its life cycle stages.	1
I think it's partly true/partly false because from the data outside is kind of warmer then inside and in the higher tempertures the monarchs are already at the chrysalis stage. In the article it said that monarchs move to warmer places in the winter. Places that are not to cold and not to warm. But I also think it is partly false too because looking at the data some monarchs that are inside are in chrysalis.	1
The higher temperature are mostly female and the lower temperature are mostly male. I said partly true partly false because some male sea turtles are high temperatures and some female sea turtles are in the lower temperatures.	1
I think it is partly true partly false, its partly true because i realize that female baby turtles are born with higher tempatures and males are born with lower tempatures, and I can understand that. But I also think its partly false because number 2 (male) has 85.04, and number 28 (female) has a tempature in the range of 84, so does number 3 and number 9. Im a little confused of what this means and I think that if females are born in that area, the should be males.	
I think it is partly true partly false, its partly true because i realize that female baby turtles are born with higher tempatures and males are born with lower tempatures, and I can understand that. But I also think its partly false because number 2 (male) has 85.04, and number 28 (female) has a tempature in the range of 84, so does number 3 and number 9. Im a little confused of what this means and I think that if females are born in that area, the should be males.	
Because most of the lower temps. are caterpillars and most of the higher temps. are chrysalis.	1
The lower the temperature is, the slower the life cycle goes.	1
The higher the temperature is the higher the chance it's going to be a female. The lower the temperature is the higher  chance it has to be a Male leatherback.	1
I think the first claim is partly right and partly wrong because if you look at the data close enough you will see that the highest temperature is 63.14 and the life cycle stage is a chrysalis and as the temperature goes down you see that the life cycle stage has changed into a caterpillar so the life cycle of stage of the butterflies is taking a bit longer.	0
its partly true because sea turtles do lay there eggs in the sand its partly false because the sand temperature does not help the eggs hatch into a boy or a girl	0
it does affect how quickly it goes through the life cycle \nbecause there are more chrysalis in the warmer weather so the colder weather makes it harder for them to go through life cycle stages.	1
The reason why I think it is false is because it the data there is about the same amount of male and female turtles in each location. I also think this because in the data there is not much proof that the temperature affects the gender of the turtle.	1
Most of the chrysalis's are in warmer temps and most of the caterpillars are in cooler temps however, there are a noticeable amount of caterpillars in with  the chrysalis's.	1
I think that wen it gets hoter it seams that the speasheas gros faster as you see in the graf.	1
I think that wen the sand is wormer the lether back trtals are more likly to be feamael becas the chart shows that in wormer temichers the tertals are feamale	1
up high has mostly chrysalis and down below is all catapilar starting at sample number 3, inside, 59.36 degrees. however there are a few catapilars up above too.	1
according to the chart higher temperatures seem to have female eggs and lower the temperatures seem to have more male. but in the middle of the chart mae and female are a little mixed up.	1
I think it is partly true/ partly false. I think this  if you look at the data, it will go back and fourth between chrysalis and caterpillar. Right in the middle of the data it goes back and fourth. there will sometimes be a caterpillar in the beginning. I believe that it could help to study the location of the butter fly. and if it is inside or outside a building/structure.	0
I know the claim is partly true and partly false. I know this because The hot sand produces females and cold sand produces male turtles. the partly part is because in the middle of the graph, it's a mix of male, and female babies. I sorted it this way because the question was on the temperature of sand.	0
I think this is partly true and partly false because, when I sorted the data lowest temperature to highest, the lowest temperatures had mostly caterpillars. When I looked at the higher temperatures it had mostly chrysalises.There were still a few caterpillars in the high temperatures so I think this fact is partly true,partly false	0
when i sorted the temperatures from lowest to highest it the males and females were mixed up. so i think that this would be partly true partly false	0
The top of the Life Cycle Stage List where it is colder has all caterpillars and at the bottem of the list where it is hotter has a lot of chrysalis's \n\nI think that when it is warmer they go threw their stages faster and when it is colder they go threw their stages slower	1
The table shows that lower temperatures are males and higher temperatures are female	1
In the data shown in the picture it looks like the lower the temperature the slower the life cycle is.The data also shows the higher the temperature the faster the life cycle is.	1
I think this is partly true and partly false because their is one section where the graph doesn't support the claim of sand temperature effecting the gender. The graph also shows that the claim cant be fully false.	1
of you look at sort by Temperature high to low you will find that if it 85 degreas and up it will be a female and 84 degreas and lower is mail.	
of you look at sort by Temperature high to low you will find that if it 85 degreas and up it will be a female and 84 degreas and lower is mail.	
If you look at number 26 the temperature is 63.14 and the butterfly is in its chrysalis but if you look at number 29 the butterfly is a caterpillar	0
3 males were born in very hot sand and 2 females were born in cold\nsand	0
I think that this is false because when you are a caterpillar you are not inside of you egg or chrysalis. And it says that when the caterpillar is in their chrysalis then are outside of their chrysalis. So like they are not even in it.	0
I think that it may be true because the highest temperature was a female and the lowest temperatures were all male. But i'm not positive all of the way because when the temperature got to around 84 degrees, it switched into like a pattern of male female male female female and then went onto the rest of the temps witch were only male.	0
I think its true because males and females are different just like a girl and boys are different and turtles need the right temperature to have baby turtles yes playa and suriname is a place that I dont know it is very warm 80 degres of the sand is very warm for baby turtles baby turtles need the same temperature same of the two places have different temps turtles are babys the sand might be too hot or too cold turtles need the right place the also need the weather to be warm to go in the cold water because the water will be even more cold if there is not sun the water will be warm	0
Because it is true	0
When the temperature is higher the butterfly is turning into a chrysalis and soon the chrysalis is turning into a monarch butterfly.	1
because I said so	0
i think that this is false because when the temptures are higher it take longer and most people would think that it would go faster because there is more food.	0
I think this question is true because when the temperatures are getting warmer there are lots of chrysalis'. But when it is a little colder out there are mostly caterpillars.	1
i think that it is incstre but false\n	0
it can tack longer for some butterfly's to go in to a chrysalis, then others.	0
\n      \n\n\n           *14/28 are female's in this graph.\n            \n            *14/28 are male's in this graph.\n      \n\n                  which mean's...it is a 50/50   \n                  chance it is a female and \n                  50/50 chance it is a male. \n\n\n          by suraiea smith	0
i think this because everything is different and if it is true when its inside and 59 above it does seem a little true.	0
I think that the temperature affects the turtle eggs hatching male or female because as you can see on my graph, most of the lower temperatures are male, and the higher temperatures are female.	1
it is arowed the same temp	0
I think this claim is true because when the temperature rises, there seem to be more females. between 84.20-85.19 it is kinda scattered but in general, it seems like the lower the temp. the more males, but the higher the temp. the more females. since this claim doesn't go into many specifics, I think we could say yes, the sand temperature affects the gender of the turtles.	1
I think that it's false, because there most likely  be a way for the sand does the turtles gender's.	0
It is true because the temp. is just like the other female temp. so that is why I think it is true.	0
if it was cold it probably not hatch	0
so the temp. helps but not to hot	0
I think this because if you look at the graph, then you can see that the average of female turtles are born in the warmer temperatures and the male turtles are born in the more cold temperatures.	1
how it migerates it changes treaw the wind	0
because they just don't just lay girl turtle	0
if its cold or if its a bigger egg it will hatch more slow if its a bigger or more cold cattipiler will stay in to keep worm	0
there are no other resons	0
it dose not mater.	0
Beacues the heat does not damage it but it could	0
because the sometimes they will momentarily leave the area	0
Look at 1968, 83.75 degrees, and then look at 2016, 85.57 degrees the temperature goes higher not lower.	1
